"id";"tryout_set_id";"content";"content_image";"options";"is_text_answer";"created_at";"source";"question_id"
abafff1d-df6d-46b2-9b62-a4d3fb5dc232;deb41693-6fb2-46d5-8208-555daae04eca;"Kevin baru saja pindah ke kota baru. Sebagai pecinta lingkungan, dia ingin memastikan gaya hidupnya tetap berkelanjutan walaupun di tempat yang belum familiar. Di pagi hari pertamanya, dia mulai menjelajahi lingkungan sekitar dengan bersepeda, mencari toko-toko yang menjual produk lokal dan organik. Selama perjalanan, Kevin juga memperhatikan adanya jalur khusus sepeda dan fasilitas daur ulang yang tersebar di penjuru kota.

Kevin bergembira ketika menemukan sebuah pasar petani di sudut kota, yang menawarkan aneka sayuran dan buah-buahan segar tanpa kemasan plastik. Dia juga menemukan toko peralatan rumah tangga yang menawarkan barang-barang bekas namun berkualitas. Sudah menjadi kebiasaan bagi Kevin untuk menggunakan barang-barang second hand demi mengurangi sampah. Ia bertekad untuk mengurangi penggunaan mobil pribadinya dan beralih ke transportasi umum atau sepeda.

Setelah seharian keluar, Kevin menyiapkan rencana untuk mengelola sampah rumah tangganya dengan baik. Dia akan memulai dengan mengkomposkan sampah organiknya dan memisahkan sampah daur ulang.

Manakah pernyataan yang merepresentasikan Kevin sebagai seorang yang berkomitmen pada gaya hidup berkelanjutan?";"";"""[{\""content\"":\""Sebagai pecinta lingkungan, dia ingin memastikan gaya hidupnya tetap berkelanjutan walaupun di tempat yang belum familiar.\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""7b557091-487d-4fff-8bc9-f1cc87fca7db\""},{\""content\"":\""Selama perjalanan, Kevin memperhatikan adanya jalur khusus sepeda dan fasilitas daur ulang yang tersebar di penjuru kota.\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""5fd53289-fa87-4617-b8c3-c76f93586859\""},{\""content\"":\""Kevin bergembira ketika menemukan sebuah pasar petani di sudut kota, yang menawarkan aneka sayuran dan buah-buahan segar tanpa kemasan plastik.\"",\""is_true\"":true,\""key\"":\""C\"",\""id\"":\""bac16643-c948-44e8-8ffc-e0e00ae521a6\""},{\""content\"":\""Dia juga menemukan toko peralatan rumah tangga yang menawarkan barang-barang bekas namun berkualitas.\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""a227daaa-59c0-48d5-a423-a9c23932f498\""},{\""content\"":\""Kevin menyiapkan rencana untuk mengelola sampah rumah tangganya dengan baik.\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""85baf8f1-7b21-43aa-9a93-8ed46f2ff943\""}]""";false;2024-03-15 18:02:09.467;SNBT 2023;"00fab2d4-ac90-4cc2-9eb8-986ae54570a7"
"8828b5f8-e1c8-4ff8-aa2b-89d10bba8287";e7f0b795-b5be-42d8-bb2b-10e22450c647;Pemanfaatan energi terbarukan telah menjadi sebuah topik utama dalam diskusi lingkungan global. \( { }^{1} \) Energi terbarukan bersih dan dapat membantu mengurangi emisi gas rumah kaca. \( { }^{2} \) Dalam dekade terakhir, ada peningkatan signifikan dalam investasi untuk sumber energi seperti angin dan matahari. \( { }^{3} \) Namun, peralihan ke energi terbarukan membutuhkan perubahan infrastruktur dan kebijakan yang besar. \( { }^{4} \) Dukungan dari pemerintah dan komunitas internasional sangat krusial dalam mendanai inisiatif energi terbarukan yang memadai. 'Penanaman kapasitas produksi energi bersih tidak hanya penting untuk menjaga lingkungan tetapi juga untuk memperkuat kemandirian energi negara. 6 Ini dapat membawa dampak positif jangka panjang terhadap stabilitas ekonomi serta keamanan energi global.' Kalimat manakah yang paling tepat sebagai kalimat inti nomor (3) ...;"";"""[{\""content\"":\""Peralihan membutuhkan perubahan.\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""72c01688-4663-45c3-9147-da0d12e229d9\""},{\""content\"":\""Membutuhkan perubahan infrastruktur.\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""1db650cf-c4f7-49be-bc81-c9a7420a4636\""},{\""content\"":\""Membutuhkan perubahan besar.\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""f818d1e0-c5d9-468f-8517-d9b018c4d3c8\""},{\""content\"":\""Peralihan membutuhkan perubahan infrastruktur dan kebijakan.\"",\""is_true\"":true,\""key\"":\""D\"",\""id\"":\""20585477-948a-45c3-9a0b-66f5ef8139fc\""},{\""content\"":\""Membutuhkan perubahan kebijakan yang besar.\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""e81aa5fb-3da0-4329-a2a2-187e881d5df1\""}]""";false;2024-03-15 18:10:25.492;SNBT 2023;"776c6e4d-192b-42cf-a6af-290279b32b52"
f8579dad-6bbf-4228-b72f-8613302c0165;deb41693-6fb2-46d5-8208-555daae04eca;"Sebuah penemuan baru dalam bidang teknologi pembersihan air telah menunjukkan hasil yang luar biasa dalam menghilangkan kontaminan berbahaya dari sumber air minum. Penemuan yang disebut sebagai ""SmartFilter"" ini menggunakan teknologi nano yang secara spesifik dicetak untuk menargetkan dan mengikat kotoran pada skala molekuler. Prinsip kerjanya didasarkan pada kemampuan molekul tertentu dalam filter untuk menarik kontaminan seperti logam berat, bakteri, dan virus sambil membiarkan molekul air bersih melewati filter. SmartFilter sangat efisien karena memiliki daya tahan lama dan kapasitas filtrasi yang besar, sekaligus bersifat ramah lingkungan karena bisa didaur ulang.

Keuntungan yang signifikan dari SmartFilter adalah kemampuannya untuk disesuaikan atau diprogram sesuai dengan jenis kontaminan yang ingin dihilangkan, menjadikannya solusi yang dapat disesuaikan untuk berbagai situasi pencemaran. Pengujian awal telah menunjukkan bahwa filter ini dapat menghilangkan lebih dari 99% kontaminan yang dikesan dalam air keran, yang menjadikannya berpotensi merevolusi industri penyaringan air.

Selain itu, SmartFilter dirancang agar mudah digunakan dan dipasang pada sistem perpipaan yang ada, tanpa memerlukan peralatan khusus. Para ahli percaya bahwa dengan penyebaran luasnya, teknologi ini dapat berkontribusi signifikan terhadap penyediaan air bersih dan aman bagi populasi di seluruh dunia, khususnya di daerah dengan akses terbatas ke teknologi pembersihan air yang efektif.

Keuntungan utama teknologi SmartFilter dalam bidang pembersihan air adalah …";"";"""[{\""content\"":\""Dapat didaur ulang dan ramah lingkungan\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""011b3d15-f96a-4506-a35e-0b052ce1e017\""},{\""content\"":\""Mudah dipasang pada sistem perpipaan yang ada\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""b6fe3568-550b-43ed-8d20-39fa126d95d7\""},{\""content\"":\""Memiliki kemampuan disesuaikan dengan kontaminan spesifik\"",\""is_true\"":true,\""key\"":\""C\"",\""id\"":\""53ef9fa4-a33e-43b0-afdf-8ff40fd3ef67\""},{\""content\"":\""Mampu menghilangkan lebih dari 99% kontaminan\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""c658b0a4-04d1-4808-bbd3-d37716c16fa3\""},{\""content\"":\""Memperbaiki akses air bersih di daerah terbatas\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""7d4ef3fc-89da-41cd-a72b-d895653daa62\""}]""";false;2024-03-15 17:57:44.634;SNBT 2023;"3d0703d6-a221-4e53-a77f-60946d526807"
"0ddfa9e3-9527-42d0-aefe-e817dd64e4df";e7f0b795-b5be-42d8-bb2b-10e22450c647;"Teh hijau dikenal memiliki kandungan catechin yang tinggi, zat yang dikenal sebagai polifenol yang memiliki sifat antioksidan. Polifenol dalam teh hijau dapat meningkatkan pembakaran lemak dalam tubuh dan meningkatkan efisiensi dalam penggunaan energi. Efisiensi energi yang tinggi ini dikaitkan dengan peningkatan kinerja metabolisme basal. Konsumsi teh hijau sebelum melakukan olahraga atau aktivitas fisik dapat membantu dalam pembakaran lemak lebih efektif dan kontribusi terhadap pengurangan berat badan.
Berdasarkan informasi tersebut, manakah pernyataan berikut yang benar?";"";"""[{\""content\"":\""Teh hijau menyebabkan penurunan berat badan hanya ketika tidak dikombinasikan dengan aktivitas fisik.\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""9e5d1869-6d67-49ae-b042-029b234e532b\""},{\""content\"":\""Polifenol dalam teh hijau mengurangi metabolisme basal untuk menurunkan berat badan.\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""15076244-d55b-4767-868e-80a4f7cb9b9a\""},{\""content\"":\""Efisiensi penggunaan energi adalah hasil dari aktivitas fisik tanpa konsumsi teh hijau.\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""cfaa336c-b02a-4711-bf83-93bdff32e0e1\""},{\""content\"":\""Konsumsi teh hijau akan mengurangi pembakaran lemak dalam tubuh.\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""6748e925-8829-477f-980a-c96cd7fdd8b9\""},{\""content\"":\""Catechin dalam teh hijau meningkatkan efisiensi pembakaran lemak dalam tubuh.\"",\""is_true\"":true,\""key\"":\""E\"",\""id\"":\""595021a4-c5e9-41fd-841c-fb4fdc265b65\""}]""";false;2024-03-15 18:06:12.069;UTBK 2020;bc6f5872-6fd2-4237-853b-c1a5062d725d
"594433e0-9f9e-4f96-8e73-06c682ccd7c5";deb41693-6fb2-46d5-8208-555daae04eca;"Teknologi kendaraan listrik menjadi populer karena memberikan alternatif yang lebih ramah lingkungan dibandingkan dengan kendaraan berbahan bakar konvensional. Meskipun kehadirannya menjanjikan pengurangan emisi karbon, masih ada banyak tantangan yang dihadapi dalam produksi dan penggunaan kendaraan listrik. Misalnya, pembuatan baterai lithium-ion yang digunakan dalam kendaraan listrik memerlukan bahan baku seperti lithium, kobalt, dan nikel. Pertambangan mineral ini sering dihubungkan dengan masalah lingkungan dan hak asasi manusia. Selain itu, infrastruktur pengisian yang masih kurang tersebar luas di beberapa negara terbatas menghambat adopsi kendaraan listrik secara massal. Namun, pertumbuhan kendaraan listrik terus didukung oleh berbagai insentif pemerintah dan peningkatan kesadaran masyarakat akan perubahan iklim. Berbagai upaya peningkatan teknologi baterai dan perluasan jaringan stasiun pengisian juga terus berlangsung untuk menanggulangi beberapa tantangan tersebut.

Dalam bacaan terdapat pernyataan ""Teknologi kendaraan listrik menjadi populer karena memberikan alternatif yang lebih ramah lingkungan"". Pernyataan berikut ini yang merupakan penjelasan yang tepat atas pernyataan tersebut adalah ...";"";"""[{\""content\"":\""Kendaraan listrik dianggap mengurangi emisi karbon dan oleh karena itu lebih ramah lingkungan daripada kendaraan berbahan bakar konvensional\"",\""is_true\"":true,\""key\"":\""A\"",\""id\"":\""a1799b74-2bfd-418a-9d7e-742ebf9a380c\""},{\""content\"":\""Masalah lingkungan dan hak asasi manusia sering terkait dengan pertambangan mineral seperti lithium, kobalt, dan nikel, yang digunakan untuk produksi baterai kendaraan listrik\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""69205363-6a0c-4c2d-80c7-9f7a7065ed00\""},{\""content\"":\""Infrastruktur pengisian kendaraan listrik yang kurang tersebar luas menghambat adopsi kendaraan listrik secara massal\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""6ea93ea9-325d-482e-978b-e38d9f70d9d2\""},{\""content\"":\""Insentif pemerintah dan peningkatan kesadaran masyarakat terhadap perubahan iklim mendukung pertumbuhan kendaraan listrik\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""39a03e1c-a746-4544-b4ef-e0e7bb6e00be\""},{\""content\"":\""Peningkatan teknologi baterai dan perluasan jaringan stasiun pengisian dilakukan untuk mengatasi tantangan yang ada dan meningkatkan popularitas kendaraan listri\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""fbe5a44a-4bc5-4bb2-82d7-5647aa1cfdfe\""}]""";false;2024-03-15 18:03:00.607;SNBT 2023;b49d34f7-df2a-470c-9db7-8ce7be289220
a80a20b0-b16d-4818-a8f7-22bfc92bcf66;e7f0b795-b5be-42d8-bb2b-10e22450c647;"Di bidang kedokteran, ada sebuah inovasi baru yang revolusioner, yaitu penggunaan organ buatan yang diciptakan melalui teknik pencetakan 3D. \( { }^{1} \) Teknologi pencetakan 3D telah mendorong kemajuan besar dalam praktek medis khususnya dalam menciptakan implan dan prosthesis yang sesuai dengan anatomi pasien yang unik. \( { }^{2} \) Sebagai contoh, perusahaan bio-teknologi bernama BioPrint Solutions telah mengembangkan pencetakan 3D jaringan biologis yang dapat tumbuh dan berfungsi seperti organ asli manusia. \( { }^{3} \) Upaya ini bertujuan untuk memecahkan masalah kelangkaan donor organ dan penolakan organ oleh sistem imun pasien. \( { }^{4} \) ""Kami menggunakan sel-sel dari pasien itu sendiri, yang kemudian dikultur dan dicetak menggunankai bioprinter khusus kami,"" ujar Dr. Ava Smith, peneliti utama di BioPrint Solutions. \( { }^{5} \) Ini merupakan langkah besar dalam personalisasi perawatan medis, di mana pasien akan memperoleh hasil yang lebih baik karena minim risiko penolakan. \( { }^{6} \) Implan yang diciptakan dengan printer 3D juga memiliki tingkat presisi yang sangat tinggi, sehingga dapat meningkatkan efisiensi operasi dan pemulihan pasien.

Apa judul yang paling tepat untuk tulisan di atas?";"";"""[{\""content\"":\""Inovasi Medis dengan Pencetakan 3D\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""1d355a10-a057-496b-9e92-e9415e40d915\""},{\""content\"":\""Masa Depan Kedokteran: Organ Buatan\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""202ac01e-1f1a-46ce-b17a-b0a1cee1ccef\""},{\""content\"":\""Revolusi Medis dengan Pencetakan 3D Organ Buatan\"",\""is_true\"":true,\""key\"":\""C\"",\""id\"":\""2d206991-6a4c-4b7d-96b6-f89bd02754a6\""},{\""content\"":\""BioPrint Solutions: Penciptaan Organ Baru\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""7e5d51c6-26c4-423f-96c3-87367acb7648\""},{\""content\"":\""Personalisasi Implan Medis melalui Teknologi Cetak 3D\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""dcb1e772-08bb-43cd-9424-ab97468c4a05\""}]""";false;2024-03-15 18:07:32.149;SBMPTN 2019;"833372d8-1197-4426-af4b-605c8db261a5"
"9e0bd39d-9e2c-46dc-8b64-4605b5a6bf2e";e7f0b795-b5be-42d8-bb2b-10e22450c647;"Saat ini pentingnya memahami dinamika perubahan iklim menjadi isu utama bagi masyarakat global. Perubahan iklim tidak hanya berdampak terhadap lingkungan, tetapi juga ekonomi, kesehatan, dan keberlanjutan hidup di bumi. Para ilmuwan dari berbagai disiplin ilmu bekerja keras melakukan penelitian menyeluruh untuk mencari solusi guna mengatasi dampak buruk yang ditimbulkan. Misalnya, bidang energi terbarukan mendapat perhatian khusus karena dapat mengurangi emisi gas rumah kaca. Perjanjian internasional, seperti Perjanjian Paris, diadopsi oleh banyak negara untuk berkomitmen mengurangi emisi dan menanggulangi perubahan iklim. Strategi adaptasi dan mitigasi diterapkan dengan berbagai cara, termasuk penghijauan, pengelolaan sumber daya air, dan pengembangan teknologi rendah karbon. Setiap negara diharapkan memberikan kontribusi nyata dalam upaya kolektif melawan perubahan iklim demi keberlanjutan masa depan bumi kita.

Apa inti isi teks tersebut?";"";"""[{\""content\"":\""Peranan ilmiah dalam menanggulangi perubahan iklim\"",\""is_true\"":true,\""key\"":\""A\"",\""id\"":\""ebefb27e-4d37-41cb-b8a8-c9babd32321d\""},{\""content\"":\""Dampak perubahan iklim terhadap ekonomi\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""43f1479b-cbaa-4d1c-b0f6-27f14c3f6ff2\""},{\""content\"":\""Penerapan strategi adaptasi dan mitigasi\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""b3889afb-6f01-4211-9915-7edfd91c7fda\""},{\""content\"":\""Pengembangan teknologi rendah karbon\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""7bb7ce12-1d85-4f19-a2c7-56c5832ec5e0\""},{\""content\"":\""Keberlanjutan kehidupan di bumi\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""9a4aff2c-24e4-43b4-a9d1-263a83f9b47b\""}]""";false;2024-03-15 18:11:08.840;SNBT 2023;abe25dba-84a4-4e65-86fe-cbcbf3b1958f
"190a4d06-d1b0-4abf-87b8-5f5151bd298a";e7f0b795-b5be-42d8-bb2b-10e22450c647;"Pencak Silat adalah seni bela diri tradisional yang berasal dari Indonesia. (2) UNESCO telah memasukkan Pencak Silat ke dalam daftar Representatif Warisan Budaya Takbenda Manusia pada tahun 2019. (3) Menurut buku ""Seni Bela Diri Pencak Silat"" oleh Sugiharto, Pencak Silat tidak hanya melibatkan teknik bertarung, tapi juga filosofi mendalam tentang kehidupan dan keselarasan dengan alam. (4) Pada kompetisi Pencak Silat, pesilat menggunakan berbagai macam kategori senjata seperti tongkat dan pisau. (5) Pencak Silat mengutamakan keseimbangan, kelenturan, dan menghindari serangan daripada menyerang. (6) Latihan Pencak Silat biasanya didahului dengan pemanasan yang intensif untuk menghindari cedera. (7) Dalam film ""The Raid"" yang populer, banyak adegan yang menampilkan teknik Pencak Silat. (8) Pesilat sering menggunakan kombinasi langkah, tendangan, pukulan, tangkisan, dan kuncian dalam pertarungan. (9) Buku resep masakan tradisional Indonesia sering menyajikan resep sate, rendang, dan nasi goreng yang juga merupakan bagian dari warisan budaya Indonesia.

Kalimat yang tidak berkaitan dengan gagasan utama bacaan adalah kalimat.........";"";"""[{\""content\"":\""(1)\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""b061c654-4b6a-4f09-aad8-ef4a43164331\""},{\""content\"":\""(2)\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""9ef99401-c4b7-47d8-9c6f-a211fa93f9ad\""},{\""content\"":\""(3)\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""64269663-e221-4917-b4f7-477907765c11\""},{\""content\"":\""(4)\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""7ef42860-3ef3-4f76-b0fc-0640813c293b\""},{\""content\"":\""(9)\"",\""is_true\"":true,\""key\"":\""E\"",\""id\"":\""96ad6b40-b93d-445e-8ff7-a4b8814726b0\""}]""";false;2024-03-15 18:11:45.367;SNBT 2022;b83c6561-8c7d-4cc8-bbd2-668ff443a115
c696f3f3-3a11-4682-baec-12876bfe56aa;e7f0b795-b5be-42d8-bb2b-10e22450c647;"Sinar ultraviolet (UV) memiliki peran yang signifikan dalam kehidupan di Bumi dan kesehatan manusia. \( { }^{1} \) Walaupun terlalu banyak paparan UV berbahaya, tingkat UV yang tepat berguna untuk proses sintesis vitamin D dalam tubuh. \( { }^{2} \) Lapisan ozon di stratosfer bertugas menghalangi sebagian besar sinar UV yang berbahaya, melindungi ekosistem dan kesehatan manusia. \( { }^{3} \) Mengurangi pelepasan gas rumah kaca dapat meminimalkan penipisan lapisan ozon dan membantu dalam menjaga tingkat UV di batas yang aman. \( { }^{4} \) Banyak organisasi dan lembaga riset yang berkontribusi mengembangkan teknologi untuk meminimalkan dampak negatif dari paparan UV berlebih. \( { }^{5} \) Selain itu, perlu adanya kesadaran masyarakat untuk menggunakan tabir surya ketika beraktivitas di luar ruangan. \( { }^{6} \) Praktik berjemur secukupnya adalah penting untuk menjaga kesehatan kulit dan mendapatkan manfaat dari UVB yang cenderung lebih aman. \( { }^{7} \) Pilihan kacamata hitam yang efisien dalam menyaring sinar UV juga dapat menunjang perlindungan terhadap mata dari efek negatif UV.

Apa sinonim dari kata ""mengurangi"" dalam konteks kalimat \( { }^{3} \) dengan menggunakan format, jenis pertanyaan, bentuk pertanyaan, dan bentuk pilihan jawaban yang sama dengan informasi soal di atas?";"";"""[{\""content\"":\""Melindungi (kalimat 2)\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""3014c52f-6906-4118-98a3-d9669348ca07\""},{\""content\"":\""Memberikan (kalimat 4)\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""c96f4339-3c74-437f-a5bb-3d4116f70d94\""},{\""content\"":\""Meminimalkan (kalimat 3)\"",\""is_true\"":true,\""key\"":\""C\"",\""id\"":\""46b9702f-7627-4150-8642-05e387835786\""},{\""content\"":\""Memakai (kalimat 5)\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""ecf91989-f7c9-4393-bd1a-3b791d4a07ee\""},{\""content\"":\""Menjaga (kalimat 6)\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""5879cc35-723e-4e8d-80df-d6a8a14484a1\""}]""";false;2024-03-15 18:12:36.708;SNBT 2023;"6123c0b7-da26-4a5b-9e16-e31a1829c7a6"
"219c6d5b-6acc-4cae-828c-9ec8fccddb6a";e7f0b795-b5be-42d8-bb2b-10e22450c647;"(1) Memahami pentingnya keseimbangan ekologis telah menjadi hal pokok dalam isu lingkungan dan konservasi. (2) Banyak spesies yang memainkan peran kunci dalam menjaga keseimbangan alam. (3) Misalnya, lebah tak hanya menghasilkan madu tetapi juga penting untuk proses penyerbukan, yang mendukung siklus hidup tanaman. (4) Menurut penelitian, penurunan populasi lebah dapat menimbulkan dampak negatif yang signifikan terhadap pertanian dan ekosistem. (5) Para ilmuwan sekarang bekerja keras untuk mencari solusi yang dapat melindungi lebah dari pengaruh buruk seperti degradasi habitat dan penggunaan pestisida yang berlebihan. (6) Kemajuan teknologi dan metode konservasi terbaru diharapkan dapat mencegah kepunahan spesies kunci seperti lebah dan menjaga keseimbangan alam yang elastis.

Manakah simpulan yang paling tepat dari bacaan di atas?";"";"""[{\""content\"":\""Menyoroti pentingnya lebah dalam menghasilkan madu semata.\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""63168f90-e9be-4895-9b30-be03aa156925\""},{\""content\"":\""Menjelaskan bahwa lebah adalah satu-satunya spesies yang mendukung keseimbangan alam.\"",\""is_true\"":false,\""key\"":\""B\"",\""id\"":\""595ad730-52ed-4f6d-a10b-6d6b4f411ecd\""},{\""content\"":\""Kesadaran akan pentingnya keseimbangan ekologis dan usaha ilmuwan dalam melindungi spesies seperti lebah.\"",\""is_true\"":true,\""key\"":\""C\"",\""id\"":\""fe8ce8c8-0638-4a44-b19e-f0f9c2a6f9b1\""},{\""content\"":\""Membahas dampak negatif penggunaan pestisida terhadap lebah.\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""c89d794a-56f7-4dcd-9097-ad73607d208c\""},{\""content\"":\""Teknologi terbaru dalam pertanian.\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""ca6ffce4-236f-43c4-9b85-6a76bfb32578\""}]""";false;2024-03-15 18:13:29.945;SNBT 2023;"70e7bab9-b444-4ec4-b5f9-2be7a90effad"
c1bbdbfd-c322-4412-97a6-7eaeab42e3dc;b205da91-99f4-41db-b8a6-407d1fd4531b;Sebuah kantong berisi 5 bola merah, 4 bola hijau, dan 3 bola biru. Jika kita mengambil tiga bola secara acak dari kantong tersebut, tentukan probabilitas mengambil 2 bola merah dan 1 bola hijau.;"";"""[{\""content\"":\""\\\\( \\\\frac{1}{11} \\\\)\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""9b7d7296-d7d0-49d4-9a2a-2843488a475f\""},{\""content\"":\""\\\\( \\\\frac{2}{11} \\\\)\"",\""is_true\"":true,\""key\"":\""B\"",\""id\"":\""c43e07ab-a670-4c4b-bf0f-75e35c4926f7\""},{\""content\"":\""\\\\( \\\\frac{3}{11} \\\\)\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""b294a21c-db00-4c19-a87e-ae8cf73b5741\""},{\""content\"":\""\\\\( \\\\frac{4}{11} \\\\)\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""288bba24-8bdb-4e80-8554-c71951da500c\""},{\""content\"":\""\\\\( \\\\frac{5}{11} \\\\)\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""f8e009bd-044b-42da-a97d-781838b4b31b\""}]""";false;2024-03-15 18:17:15.782;SNBT 2022;fa19d6ca-5f75-4dcb-ab64-2ae4a90aa3f6
d67e6f42-a732-47ca-a6f3-9818ddde6346;b205da91-99f4-41db-b8a6-407d1fd4531b;"Jika \( g(x)=7 x^{3}+k x^{2}+12 x+m \) memiliki titik belok, berapa nilai \( k \) yang memenuhi? Gunakan informasi berikut untuk menentukan jawabannya.
(1) Persamaan \( g''(x) = 0 \) memiliki akar real.
(2) \( k < 0 \)";"";"""[{\""content\"":\""Pernyataan (1) SAJA cukup untuk menjawab pertanyaan, tetapi pernyataan (2) SAJA tidak cukup.\"",\""is_true\"":false,\""key\"":\""A\"",\""id\"":\""ea9b3d10-4e00-4f4a-bbb2-34cff11d4d5c\""},{\""content\"":\""Pernyataan (2) SAJA cukup untuk menjawab pertanyaan, tetapi pernyataan (1) SAJA tidak cukup.\"",\""is_true\"":true,\""key\"":\""B\"",\""id\"":\""e01d1339-f87c-424c-8572-e80c0d8018ba\""},{\""content\"":\""DUA pernyataan BERSAMA-SAMA cukup untuk menjawab pertanyaan, tetapi SATU pernyataan SAJA tidak cukup.\"",\""is_true\"":false,\""key\"":\""C\"",\""id\"":\""09f0f971-b08a-4a2c-b8d4-3d01af8f4640\""},{\""content\"":\""Pernyataan (1) SAJA cukup untuk menjawab pertanyaan dan pernyataan (2) SAJA cukup.\"",\""is_true\"":false,\""key\"":\""D\"",\""id\"":\""61a4cc81-2518-4c31-8e5c-8485fed6924c\""},{\""content\"":\""Pernyataan (1) dan pernyataan (2) tidak cukup untuk menjawab pertanyaan.\"",\""is_true\"":false,\""key\"":\""E\"",\""id\"":\""ff4c74f3-37eb-49ba-9098-b50955894a91\""}]""";false;2024-03-15 18:20:49.416;UTBK 2021;b3ec63d8-5cde-42f7-b848-64f2ceb13942
